generation,N_shifts,logPrior,logLik,eventRate,acceptRate
15670000,2,11.3203,-2567.33,2.29776,0.3804
15680000,2,10.1479,-2564.94,1.32457,0.381262
15690000,2,8.85128,-2565.55,2.14974,0.3815
15700000,2,12.5127,-2566.41,0.308271,0.390233
15710000,3,17.0638,-2556.36,2.37886,0.4102
15720000,4,25.2717,-2547.45,2.34176,0.4185
15730000,5,23.0203,-2547.7,5.18193,0.4175
15740000,6,37.0378,-2542.26,2.38041,0.4051
15750000,5,24.0523,-2546.3,3.24669,0.4036
15760000,5,32.478,-2545.98,0.892897,0.4108
15770000,8,40.6706,-2538.25,4.39752,0.404
15780000,3,14.557,-2553.23,1.49634,0.361389
15790000,5,29.4267,-2551.72,3.86219,0.4169
15800000,4,21.7907,-2555.56,2.56666,0.41135
15810000,3,16.2791,-2552.86,2.3517,0.4131
15820000,5,27.8553,-2555.86,1.42064,0.4203
15830000,6,31.9458,-2543.87,2.96362,0.4115
15840000,4,21.9964,-2558.05,3.89391,0.4132
15850000,4,22.1501,-2552.39,2.23717,0.4025
15860000,3,17.5553,-2560.07,2.4683,0.3755
15870000,3,17.8299,-2556.59,2.5664,0.4133
15880000,5,30.0442,-2553.4,3.32613,0.364685
15890000,3,17.1551,-2559.52,1.25219,0.352615
15900000,5,25.6495,-2552.74,3.00589,0.4166
15910000,5,29.2603,-2544.64,2.53639,0.4197
15920000,9,50.3189,-2550.03,2.39371,0.4323
15930000,7,38.7769,-2546.66,3.94814,0.4374
15940000,5,29.4188,-2552.34,1.55182,0.4184
15950000,3,18.339,-2557,1.87974,0.4125
15960000,3,19.0063,-2557.52,1.59952,0.376462
15970000,2,14.1596,-2565.5,0.580823,0.36827
15980000,5,26.9149,-2539.3,3.47532,0.4084
15990000,4,23.3623,-2551.73,2.45014,0.4153
16000000,4,20.8266,-2549.43,2.19513,0.4006
16010000,5,26.9905,-2554.95,2.45289,0.4181
16020000,6,33.0768,-2548.88,2.7463,0.4187
16030000,3,19.575,-2555.58,0.947805,0.4356
16040000,4,24.3006,-2555.87,3.51851,0.4025
16050000,3,16.711,-2567.13,4.26567,0.4206
16060000,2,11.2782,-2564.98,0.63242,0.387322
16070000,2,6.65192,-2564.29,0.818511,0.370189
16080000,2,13.7386,-2566.88,0.704315,0.376317
16090000,2,13.4956,-2566.51,0.777278,0.3893
16100000,1,4.86307,-2573.98,2.55181,0.3394
16110000,2,12.6805,-2566.84,1.2424,0.355
16120000,1,7.32466,-2574.36,1.47633,0.4089
16130000,1,7.77405,-2575.78,1.13474,0.368083
16140000,1,7.74132,-2574.35,0.593587,0.3687
16150000,1,7.97081,-2575.55,0.298289,0.365617
16160000,3,17.2522,-2551.72,1.41729,0.40095
16170000,5,27.1394,-2555.07,2.31833,0.4111
16180000,3,20.6714,-2556.12,1.92117,0.4081
16190000,2,13.0859,-2566.59,2.17228,0.3997
16200000,2,9.12812,-2568.52,3.34831,0.4004
16210000,2,11.1859,-2565.4,1.63706,0.3935
16220000,3,19.3541,-2566.37,0.605646,0.3696
16230000,2,12.1337,-2571.01,1.15025,0.3706
16240000,3,17.9259,-2561.8,1.28763,0.34342
16250000,2,13.0489,-2566.34,0.625938,0.37187
16260000,2,9.37782,-2563.65,1.79381,0.3865
16270000,2,10.7205,-2564.47,0.476132,0.3925
16280000,2,10.9137,-2564.98,1.98629,0.3974
16290000,3,20.2883,-2555.72,1.19954,0.3935
16300000,2,13.8325,-2561.07,0.568892,0.3996
16310000,5,29.9593,-2553.93,2.08265,0.378175
16320000,3,19.8301,-2557.56,0.465119,0.4066
16330000,4,24.7982,-2550.82,3.3752,0.4083
16340000,3,19.4506,-2554.41,1.30628,0.4064
16350000,4,21.9543,-2557.84,3.93539,0.4209
16360000,5,26.0218,-2550.63,2.5563,0.380925
16370000,4,20.4369,-2553.83,2.1816,0.40185
16380000,6,35.3975,-2555.4,3.47399,0.4084
16390000,3,14.6668,-2552.49,0.525724,0.4089
16400000,4,23.5792,-2563.96,1.86935,0.3922
16410000,7,37.1605,-2566.42,1.77139,0.357084
16420000,3,20.424,-2561.14,2.45599,0.418
16430000,5,29.2589,-2553.09,1.98362,0.415
16440000,3,21.7734,-2560.56,0.86397,0.4126
16450000,4,14.4267,-2557.56,5.56061,0.3924
16460000,2,13.3008,-2565.91,1.27178,0.4084
16470000,3,18.9395,-2557.22,1.6891,0.4049
16480000,3,17.5611,-2555.12,1.71124,0.4184
16490000,2,12.0138,-2561.94,1.03469,0.361262
16500000,3,16.8298,-2568.82,1.11832,0.3767
16510000,2,10.8368,-2565.94,2.03647,0.371
16520000,5,24.3554,-2547.81,3.20191,0.3749
16530000,4,23.0378,-2546.77,2.37156,0.4103
16540000,5,23.3745,-2547.78,4.33338,0.4044
16550000,4,22.2162,-2553.53,2.01405,0.4163
16560000,6,31.4829,-2537.72,4.59262,0.3934
16570000,5,26.7413,-2534.47,4.00032,0.4106
16580000,4,23.1163,-2548.45,4.40575,0.4062
16590000,5,26.0142,-2542.46,4.378,0.427
16600000,4,21.1634,-2544.29,1.94486,0.4017
16610000,4,21.5127,-2545.24,2.83112,0.3991
16620000,1,5.11942,-2575.33,1.04063,0.3557
16630000,4,25.8072,-2544.86,2.36965,0.41975
16640000,5,27.5323,-2557,2.46352,0.411
16650000,3,16.182,-2562.3,2.9693,0.4028
16660000,4,25.0975,-2555.43,0.992129,0.4134
16670000,1,3.31179,-2572.9,1.60337,0.33562
16680000,3,18.3117,-2558.51,1.13075,0.366633
16690000,3,13.1753,-2558.24,3.33117,0.4163
16700000,4,22.9727,-2554.18,2.6112,0.4127
16710000,3,19.8132,-2556.09,1.23332,0.4128
16720000,4,23.6619,-2551.88,2.33512,0.4114
16730000,2,11.8186,-2560.16,0.637097,0.3976
16740000,5,19.8065,-2552.31,2.73247,0.3981
16750000,3,15.207,-2554.5,0.959633,0.4043
16760000,7,33.7103,-2547.47,4.69613,0.4241
16770000,5,25.6062,-2548.35,3.17524,0.4252
16780000,4,19.8314,-2548.37,4.27815,0.4275
16790000,7,39.9002,-2541.36,2.08241,0.36545
16800000,5,23.5456,-2546.62,5.33006,0.4109
16810000,4,21.7723,-2554.6,1.45442,0.4103
16820000,5,27.5438,-2548.68,2.56387,0.4101
16830000,3,15.6342,-2551.03,2.51473,0.4155
16840000,2,11.5294,-2568.3,2.00587,0.364755
16850000,2,12.6829,-2567.83,0.849895,0.3811
16860000,2,11.9004,-2568.64,1.54037,0.3803
16870000,2,12.1395,-2562.56,1.25584,0.3756
16880000,1,7.30383,-2575.93,0.433096,0.34636
16890000,2,9.44201,-2565.4,3.00611,0.356576
16900000,2,14.3798,-2572.13,1.87918,0.36555
16910000,2,13.0381,-2567.48,1.5453,0.3863
16920000,1,7.72786,-2575.4,0.299774,0.3491
16930000,2,8.47718,-2561.73,1.55248,0.378067
16940000,2,10.3893,-2563.99,1.74456,0.394767
16950000,2,12.6605,-2563.06,2.25795,0.39745
16960000,3,17.1586,-2560.67,1.47419,0.3809
16970000,5,24.1154,-2557.21,0.961899,0.37079
16980000,2,12.1382,-2562.19,0.334929,0.37245
16990000,2,13.2265,-2565.1,0.905159,0.3923
17000000,4,21.6088,-2562.27,3.1631,0.368912
17010000,4,23.9081,-2554.88,1.65854,0.4085
17020000,3,15.8041,-2554.06,0.770342,0.4061
17030000,4,25.6884,-2557.76,1.39153,0.3937
17040000,3,17.6594,-2556.7,2.16476,0.407
17050000,3,16.2219,-2552.87,2.36854,0.3829
17060000,3,17.4995,-2554.02,2.34558,0.381186
17070000,4,24.8728,-2551.83,2.57799,0.4233
17080000,2,14.4799,-2563.68,0.944232,0.4297
17090000,4,19.8332,-2559.39,3.80717,0.381708
17100000,3,17.8434,-2555.9,1.52161,0.4081
17110000,4,23.4717,-2553.89,3.89388,0.421
17120000,5,15.6228,-2541.95,2.67968,0.409233
17130000,4,23.5411,-2549.19,1.34643,0.4328
17140000,4,18.9419,-2564.73,2.17404,0.376833
17150000,4,23.9167,-2564.29,2.08833,0.377111
17160000,4,18.8677,-2560.28,3.77698,0.403667
17170000,2,15.3948,-2569.31,0.942339,0.385108
17180000,4,21.3894,-2553.47,3.00768,0.407933
17190000,4,20.6974,-2562.35,3.41776,0.4063
17200000,2,10.7677,-2563.26,1.12575,0.3925
17210000,2,11.7357,-2565.29,1.19976,0.391
17220000,4,20.4922,-2558.41,2.73787,0.3994
17230000,2,9.66109,-2563.9,1.61176,0.38694
17240000,3,19.2552,-2556.57,1.22189,0.37514
17250000,2,10.6585,-2567.06,0.926671,0.37115
17260000,5,23.2703,-2551.91,5.15201,0.4366
17270000,4,23.6367,-2562.26,2.61421,0.4103
17280000,3,17.3624,-2551.99,2.44359,0.4086
17290000,4,21.2082,-2548.78,3.52053,0.4063
17300000,4,23.0325,-2553.66,2.48939,0.42
17310000,2,10.0252,-2564.63,2.03389,0.4135
17320000,3,12.936,-2566.32,3.10978,0.367694
17330000,2,8.37002,-2565.06,3.9189,0.4012
17340000,2,14.5313,-2569.41,0.95463,0.349883
17350000,3,16.8057,-2555.49,1.55193,0.39605
17360000,4,23.1379,-2557.17,1.80531,0.4248
17370000,2,9.27481,-2563.62,2.06439,0.3959
17380000,3,20.0586,-2557.29,2.30847,0.42035
17390000,5,29.0456,-2541.53,2.39961,0.4248
17400000,3,20.4323,-2559.1,1.33004,0.414
17410000,3,18.949,-2563.56,1.9782,0.4032
17420000,5,26.7094,-2550.3,3.30607,0.415
17430000,3,15.1409,-2552.33,1.51019,0.383289
17440000,5,21.9686,-2541.08,5.30575,0.4121
17450000,5,27.3184,-2546.72,2.43213,0.4183
17460000,6,36.0133,-2554.41,2.88513,0.4083
17470000,4,26.8726,-2546.22,2.64173,0.3991
17480000,5,27.9186,-2560.7,3.72404,0.40958
17490000,4,26.4807,-2557.72,3.163,0.4217
17500000,3,18.2447,-2564.39,2.59076,0.4101
17510000,1,9.77854,-2578.8,0.829586,0.348889
17520000,2,12.4999,-2567.51,1.3688,0.40835
17530000,2,7.55067,-2565.47,2.14168,0.3877
17540000,3,21.4849,-2557.45,1.38527,0.4095
17550000,3,19.1524,-2554.98,3.38345,0.4232
17560000,3,14.8519,-2563.2,2.43588,0.403971
17570000,4,20.2279,-2553.77,1.91671,0.414
17580000,4,23.2663,-2553.28,1.57146,0.4213
17590000,6,33.8853,-2542.87,2.99647,0.4108
17600000,3,17.5996,-2558.39,2.55868,0.3965
17610000,3,19.023,-2560.77,1.52358,0.3992
17620000,1,8.51478,-2576.58,0.921118,0.371724
17630000,4,23.3297,-2556.59,3.47256,0.4182
17640000,3,18.0247,-2563.21,2.32456,0.4242
17650000,3,17.9659,-2558.73,3.80415,0.4221
17660000,3,17.2976,-2570.93,1.51518,0.4196
17670000,3,20.4712,-2558.32,1.25591,0.3945
17680000,4,20.7924,-2549.34,2.30046,0.369983
17690000,5,27.9226,-2558.04,3.45677,0.402
17700000,3,19.5209,-2556.63,1.02809,0.4
17710000,2,15.088,-2568.66,0.189986,0.4027
17720000,4,20.9525,-2557.52,3.72951,0.4214
17730000,3,12.5913,-2569.91,3.08113,0.364889
17740000,2,10.2445,-2564.28,1.46268,0.4025
17750000,6,30.4363,-2565.51,3.33958,0.3854
17760000,2,10.7398,-2565.71,1.98349,0.3911
17770000,2,8.46521,-2563.93,2.99581,0.366227
17780000,3,15.9699,-2554.68,2.18036,0.3913
17790000,3,14.9164,-2567.64,0.779477,0.39865
17800000,3,17.1029,-2554.73,3.001,0.41605
17810000,3,19.1335,-2559.04,0.665072,0.4273
17820000,3,20.6624,-2557.85,0.933442,0.4283
17830000,5,28.1123,-2553.12,3.10223,0.4184
17840000,2,12.4064,-2562.07,1.14834,0.38434
17850000,6,31.1969,-2545.55,2.5874,0.42375
17860000,4,18.8889,-2559.17,2.1256,0.4194
17870000,4,24.3202,-2558.97,1.16405,0.378907
17880000,3,19.0147,-2554.52,2.82318,0.4135
17890000,4,16.6031,-2549.23,1.95672,0.4168
17900000,5,25.089,-2551.72,4.24814,0.4189
17910000,4,22.1377,-2550.65,2.28286,0.421
17920000,4,22.1963,-2554.09,2.77149,0.4103
17930000,5,23.7525,-2546.5,2.2987,0.4131
17940000,4,19.8665,-2545.59,2.10498,0.4038
17950000,5,29.5902,-2549.86,1.31126,0.4182
17960000,3,20.0832,-2559.25,1.97695,0.416
17970000,5,29.3828,-2549.25,3.17568,0.375192
17980000,2,13.8966,-2560.89,1.42542,0.4106
17990000,4,21.3441,-2547.85,1.26716,0.419667
18000000,2,12.8028,-2571.09,2.2313,0.361755
18010000,3,19.2631,-2566.01,1.36282,0.377
18020000,5,23.3728,-2550.54,4.98774,0.3951
18030000,3,10.7502,-2554.94,3.49001,0.4201
18040000,2,11.856,-2566.66,2.35015,0.38976
18050000,3,15.8748,-2562.86,2.94268,0.391
18060000,4,22.6891,-2554.31,1.69798,0.377033
18070000,2,10.6762,-2562.68,0.799754,0.4106
18080000,2,10.8845,-2562.29,1.32261,0.3801
18090000,4,22.1062,-2561.96,1.49845,0.3841
18100000,1,7.08233,-2575.39,1.09417,0.37204
18110000,2,11.4968,-2569.61,1.79866,0.3678
18120000,1,7.89235,-2576.04,0.755868,0.36985
18130000,1,1.90595,-2575.66,1.28528,0.359033
18140000,1,7.41688,-2576.04,0.188128,0.372533
18150000,1,3.08982,-2572.41,1.5808,0.348667
18160000,3,17.1954,-2565.43,1.98314,0.348733
18170000,2,13.1324,-2568.43,2.26937,0.4011
18180000,2,11.0189,-2569.25,0.8724,0.3735
18190000,1,6.54754,-2578.79,0.608526,0.34428
18200000,1,7.74359,-2577.56,0.168926,0.36585
18210000,2,8.62286,-2572.6,1.90098,0.3384
18220000,1,8.3517,-2574.49,0.513458,0.3717
18230000,1,8.28884,-2580.28,0.0789049,0.331918
18240000,2,13.36,-2571.13,1.6323,0.36245
18250000,2,11.2191,-2566.18,1.81636,0.3546
18260000,1,6.73999,-2572.84,0.576623,0.3458
18270000,2,10.2137,-2564.93,0.94763,0.3106
18280000,2,11.031,-2564.72,1.23594,0.3682
18290000,2,12.9458,-2570.86,1.75175,0.3767
18300000,3,14.495,-2567.94,3.93706,0.3992
18310000,1,8.33155,-2579.25,0.443267,0.3759
18320000,1,9.13903,-2575.42,0.0628039,0.360543
18330000,2,12.6503,-2575.99,0.605515,0.339757
18340000,1,4.24243,-2573.71,3.37363,0.354033
18350000,1,9.11734,-2580.7,0.25457,0.35675
18360000,3,18.1183,-2565.18,1.87418,0.3509
18370000,2,10.6638,-2563.22,1.72918,0.36605
18380000,3,19.5457,-2564.95,1.11177,0.3766
18390000,2,13.0265,-2569.97,1.41082,0.3931
18400000,1,9.11919,-2578.36,0.310285,0.3789
18410000,2,12.7394,-2562.95,1.33994,0.355856
18420000,2,13.7532,-2567.17,1.00333,0.39255
18430000,2,13.3493,-2565.81,1.43431,0.361371
18440000,1,6.0751,-2573.54,1.37553,0.349061
18450000,3,19.9429,-2561.37,0.94005,0.3663
18460000,3,15.5509,-2568.7,2.13921,0.3802
18470000,2,10.4902,-2575.81,1.57076,0.35418
18480000,2,14.7182,-2581.31,0.494915,0.35576
18490000,2,14.0027,-2566.14,1.60908,0.355612
18500000,2,15.7935,-2569.13,2.20199,0.4047
18510000,4,25.9488,-2554.1,1.54814,0.4143
18520000,5,27.1935,-2555.55,2.49234,0.4127
18530000,4,26.5833,-2560.69,1.64576,0.4026
18540000,4,22.458,-2558.22,1.68938,0.4237
18550000,5,27.459,-2550.31,3.08475,0.4122
18560000,5,28.7133,-2545.98,0.883657,0.4232
18570000,8,42.3664,-2542.37,2.18234,0.4185
18580000,4,22.1267,-2551.35,2.11087,0.429
18590000,4,24.1249,-2545.19,1.18883,0.4029
18600000,4,14.0978,-2547.38,4.1268,0.4013
18610000,5,27.7191,-2536.65,3.81505,0.4096
18620000,5,23.6775,-2540.06,2.49952,0.4082
18630000,6,30.7562,-2539.73,2.18771,0.3978
18640000,9,48.6828,-2538.65,3.67986,0.4104
18650000,5,23.9409,-2538.54,3.56649,0.4304
18660000,6,31.9555,-2547.67,2.66845,0.411
18670000,8,41.911,-2529.8,2.99163,0.4271
18680000,9,48.3658,-2534.93,4.10894,0.4303
18690000,5,22.4899,-2539.34,5.42917,0.4196
18700000,6,28.0001,-2553.45,3.59535,0.4062
18710000,5,27.8035,-2546.7,2.19912,0.4295
18720000,4,21.6793,-2548.51,1.88219,0.4161
18730000,1,6.34338,-2578.41,0.453398,0.347876
18740000,2,12.9853,-2575.36,2.50313,0.345059
18750000,2,10.7511,-2565.61,2.10458,0.3834
18760000,2,12.9332,-2564.83,0.666375,0.38615
18770000,3,12.2971,-2559.63,2.64619,0.3858
18780000,5,28.6117,-2549.99,1.38119,0.398
18790000,6,25.7176,-2549.7,7.1767,0.4172
18800000,4,22.0471,-2560.13,3.77936,0.4062
18810000,4,23.1338,-2553.97,2.63468,0.4008
18820000,5,26.3808,-2549.18,3.30892,0.4042
18830000,4,22.1834,-2544.58,2.29144,0.3897
18840000,3,17.2277,-2556.87,1.9436,0.359044
18850000,5,28.2009,-2548.49,3.31842,0.4123
18860000,3,16.7272,-2552.59,2.83422,0.4183
18870000,4,18.7445,-2556.64,2.3811,0.406
18880000,3,14.9204,-2555.11,3.43651,0.4033
18890000,5,26.4217,-2556.83,2.70331,0.4196
18900000,4,21.7015,-2554.47,1.33827,0.4116
18910000,3,18.273,-2554.13,0.997215,0.403
18920000,4,24.0514,-2545.55,1.97891,0.407
18930000,4,18.9638,-2552.99,3.62387,0.361391
18940000,3,18.6044,-2559.92,2.25139,0.360624
18950000,6,25.7382,-2551.25,3.08904,0.4145
18960000,5,27.331,-2541.4,1.89419,0.4278
18970000,4,21.6678,-2559.03,2.2273,0.4086
18980000,6,29.2101,-2546.62,5.29216,0.4149
18990000,6,32.8632,-2544.11,4.11986,0.4235
19000000,4,24.7559,-2554.8,1.81948,0.387825
19010000,4,26.5203,-2551.57,1.28245,0.4207
19020000,4,21.8989,-2550.13,4.24079,0.4089
19030000,5,29.8441,-2551.67,1.42813,0.4224
19040000,5,29.202,-2545.48,1.96623,0.4182
19050000,6,28.5216,-2545.67,4.34907,0.4125
19060000,4,23.6073,-2552.85,1.9726,0.4262
19070000,3,17.4603,-2558.33,3.8828,0.4057
19080000,2,11.9162,-2567.83,1.92989,0.3985
19090000,1,7.32146,-2573.42,1.41011,0.366294
19100000,3,14.8679,-2555.14,1.85652,0.4057
19110000,3,15.2061,-2552.75,1.07442,0.3968
19120000,3,13.6222,-2560.28,4.77883,0.3941
19130000,4,24.9283,-2552.93,2.20574,0.3995
19140000,5,26.8924,-2548.78,1.83075,0.4224
19150000,5,25.4566,-2551.97,2.22886,0.4227
19160000,4,22.7047,-2552.77,2.56662,0.416
19170000,4,23.8363,-2548.29,2.53633,0.4005
19180000,5,29.2093,-2553.19,2.62124,0.4263
19190000,6,32.1339,-2547.5,3.63079,0.3871
19200000,3,18.4715,-2558.44,2.8181,0.4138
19210000,7,39.7224,-2548.02,2.31005,0.4223
19220000,5,28.1777,-2550.3,2.3967,0.4265
19230000,4,21.0983,-2549.18,4.34742,0.4129
19240000,4,20.81,-2548.34,3.9218,0.4121
19250000,4,21.2214,-2550.11,2.08642,0.4271
19260000,4,20.0538,-2547.14,3.13966,0.4261
19270000,4,19.1893,-2548.95,4.09139,0.4094
19280000,3,22.3246,-2562.96,0.720564,0.380937
19290000,4,28.5949,-2556.43,1.82647,0.4177
19300000,4,19.8252,-2558.6,2.96075,0.418933
19310000,2,16.5431,-2570.17,0.876327,0.406
19320000,3,15.275,-2559.21,3.97789,0.364447
19330000,4,21.3299,-2559.32,3.12007,0.3933
19340000,2,12.5038,-2562.67,1.00685,0.412
19350000,3,16.7933,-2563.11,1.48854,0.3879
19360000,4,25.2581,-2568.89,1.84839,0.3871
19370000,2,12.8186,-2568.39,1.44007,0.386
19380000,2,10.2158,-2569.92,2.93917,0.369571
19390000,2,11.8486,-2563.89,1.81178,0.3943
19400000,3,12.4494,-2557.76,3.01499,0.384045
19410000,2,14.5222,-2570.24,2.53633,0.4099
19420000,4,22.4326,-2570.17,2.81464,0.4104
19430000,4,20.5044,-2564.18,1.27329,0.4208
19440000,5,23.088,-2551.63,2.27948,0.41
19450000,6,27.5586,-2540.33,3.247,0.4111
19460000,4,15.7015,-2548.58,2.70801,0.4108
19470000,5,20.1233,-2550.87,4.77627,0.404
19480000,3,14.6276,-2554.85,1.68677,0.4059
19490000,4,20.8933,-2548.93,1.00681,0.4116
19500000,4,20.5871,-2548.7,2.89796,0.369724
19510000,6,30.6522,-2560.04,2.55627,0.4092
19520000,3,13.7754,-2563.41,1.85627,0.3775
19530000,3,13.169,-2566.21,1.32017,0.361988
19540000,2,11.4603,-2563.77,1.97172,0.3893
19550000,2,12.7452,-2563.29,0.931001,0.3915
19560000,4,27.1489,-2573.86,2.29483,0.377843
19570000,3,14.2458,-2559.51,3.51167,0.39705
19580000,2,12.8408,-2562.49,0.582077,0.385
19590000,3,20.1725,-2556.04,0.959378,0.384
19600000,2,12.0033,-2572.19,1.38699,0.4009
19610000,6,32.1523,-2547.5,2.16181,0.40558
19620000,4,24.1599,-2549.49,2.71312,0.4254
19630000,5,31.7249,-2562.39,1.30416,0.4186
19640000,2,16.186,-2570.05,0.843527,0.419025
19650000,3,18.3662,-2555.37,1.82165,0.359415
19660000,2,12.969,-2570.29,2.1057,0.4054
19670000,4,24.2557,-2563.63,1.48198,0.4201
19680000,3,16.3042,-2565.01,1.99582,0.4069
19690000,5,27.9353,-2556.99,3.29772,0.3761
19700000,2,13.5125,-2565.53,0.886643,0.355852
19710000,3,13.1062,-2560.41,4.10793,0.39815
19720000,3,13.8814,-2558.58,1.03917,0.3871
19730000,4,25.1378,-2559.82,1.17705,0.37224
19740000,3,15.3451,-2556.96,2.01976,0.39535
19750000,4,23.1754,-2563.7,3.7182,0.4101
19760000,3,16.4067,-2558.95,2.61167,0.4009
19770000,3,19.0273,-2567.86,1.94679,0.41265
19780000,4,23.9597,-2549.39,2.23883,0.4072
19790000,5,27.3596,-2544.65,2.80683,0.4138
19800000,5,31.5759,-2547.48,2.61747,0.4157
19810000,6,33.6672,-2550.22,2.72417,0.3947
19820000,4,25.0323,-2552.95,1.8539,0.41
19830000,4,22.992,-2547.46,2.49551,0.4112
19840000,4,22.1248,-2555.12,1.17086,0.4042
19850000,3,15.6329,-2561.23,2.07284,0.4091
19860000,3,15.6426,-2565.14,1.62975,0.380472
19870000,2,11.7922,-2563.04,1.74808,0.3919
19880000,2,13.0122,-2567.17,2.4787,0.375091
19890000,2,12.3164,-2563.69,2.2877,0.4024
19900000,1,7.83191,-2575.52,0.72623,0.343267
19910000,3,18.5501,-2573.62,2.43335,0.38215
19920000,4,16.6256,-2563.69,4.64562,0.357223
19930000,5,25.2457,-2549.6,4.27165,0.3978
19940000,2,11.8071,-2564.92,2.40864,0.395667
19950000,3,18.7146,-2565.78,0.691183,0.408
19960000,5,24.8677,-2558.95,4.81807,0.4019
19970000,3,13.2101,-2559.64,2.09889,0.3881
19980000,4,19.4826,-2550.64,4.44846,0.41172
19990000,3,11.9109,-2556.97,2.49899,0.360644
20000000,4,19.276,-2550.3,3.87437,0.42065
20010000,3,18.244,-2561.52,1.4984,0.4106
20020000,5,29.4046,-2563.98,1.27683,0.4037
20030000,3,15.5169,-2556.76,2.85621,0.4115
20040000,3,18.1898,-2553.99,1.82063,0.399
20050000,2,13.5742,-2564.51,0.905148,0.4134
20060000,3,16.3382,-2563.53,3.2039,0.3808
20070000,4,12.4111,-2559.22,4.82881,0.375236
20080000,2,9.79724,-2561.66,1.77657,0.4103
20090000,3,16.9588,-2564.93,2.92998,0.386
20100000,3,19.2959,-2557.24,2.76268,0.4163
20110000,3,17.3327,-2558.82,2.73154,0.4129
20120000,4,21.0515,-2557.75,1.4755,0.41
20130000,4,24.7306,-2547.31,1.13489,0.3841
20140000,5,26.6513,-2544.41,5.32549,0.4192
20150000,8,39.2203,-2531.67,4.31121,0.4161
20160000,5,15.7794,-2549.67,3.76506,0.4137
20170000,6,24.1829,-2543.17,3.34677,0.389
20180000,6,27.7119,-2540.29,4.59914,0.411
20190000,6,27.6744,-2541.74,3.49843,0.4059
20200000,5,22.702,-2537.65,3.28661,0.4153
20210000,5,28.7459,-2539.67,3.15889,0.42
20220000,7,34.2834,-2542.91,1.73873,0.4132
20230000,5,24.2491,-2546.27,2.49593,0.4022
20240000,4,16.7121,-2551.98,3.45817,0.3947
20250000,4,24.6435,-2558.55,2.15556,0.3965
20260000,3,16.9665,-2555.4,1.6477,0.387147
20270000,2,10.3359,-2566.31,0.928893,0.39855
20280000,5,28.008,-2553.38,4.3409,0.3905
20290000,3,14.8338,-2560.01,0.0891401,0.4064
20300000,3,14.1828,-2559.82,2.54843,0.3909
20310000,2,12.1236,-2565.73,1.10233,0.3844
20320000,4,20.1093,-2552.59,2.35543,0.368311
20330000,5,24.0338,-2545.79,1.59566,0.4285
20340000,4,22.7978,-2554.92,2.60695,0.4252
20350000,5,27.3102,-2560.56,3.11376,0.4023
20360000,2,14.1721,-2563.65,1.93317,0.39875
20370000,3,15.7049,-2560.8,2.29886,0.3979
20380000,2,10.6526,-2565.63,1.66331,0.3766
20390000,2,11.3786,-2562.85,2.19106,0.3631
20400000,3,12.9531,-2562.41,2.84897,0.3788
20410000,4,19.9274,-2559.33,1.94406,0.4088
20420000,4,21.6694,-2557.83,0.836912,0.4166
20430000,5,24.4544,-2554.73,3.3373,0.4197
20440000,3,20.4892,-2555.15,1.17309,0.346862
20450000,4,21.6876,-2546.43,2.38176,0.419
20460000,3,15.8922,-2557.33,2.84366,0.4106
20470000,4,25.1908,-2548.98,0.673648,0.4037
20480000,4,17.4717,-2550.69,4.7335,0.4188
20490000,7,33.8371,-2561.03,2.67433,0.4015
20500000,4,21.0383,-2549.07,2.97585,0.3947
20510000,5,27.0517,-2551.67,3.59923,0.4256
20520000,4,20.1492,-2551.31,0.978198,0.4349
20530000,4,20.0983,-2550.33,4.14275,0.4222
20540000,4,22.006,-2553.85,2.92596,0.4068
20550000,4,19.8711,-2553.24,6.17475,0.36581
20560000,5,29.4687,-2560.33,1.19911,0.4092
20570000,5,28.2429,-2551.36,5.03694,0.4219
20580000,8,40.6414,-2546.46,4.57614,0.4201
20590000,5,26.7472,-2547.33,5.17165,0.4364
20600000,4,24.0167,-2546.63,3.13929,0.4216
20610000,3,21.7173,-2556.02,1.17329,0.4122
20620000,1,5.78105,-2576.33,0.603313,0.368078
20630000,3,18.3008,-2561.19,1.19317,0.41295
20640000,4,23.5477,-2569.18,3.20479,0.354267
20650000,3,21.1976,-2560.7,0.778115,0.3912
20660000,4,26.6741,-2558.84,1.40544,0.4084
20670000,2,13.0475,-2566.08,2.42912,0.369538
20680000,2,11.6977,-2566.11,1.06218,0.3835
20690000,1,7.48251,-2578.32,1.63386,0.3967
20700000,3,15.0701,-2556.4,2.53141,0.37885
20710000,1,6.10846,-2572.98,1.44913,0.373375
20720000,1,5.44901,-2576.01,0.520511,0.3604
20730000,5,29.595,-2556.91,2.48087,0.4036
20740000,2,13.7409,-2564.13,0.900105,0.4018
20750000,3,15.6733,-2561.58,0.881814,0.35
20760000,2,12.2755,-2562.3,0.932978,0.40895
20770000,3,17.4792,-2560.69,1.49919,0.4097
20780000,2,12.7083,-2563.86,1.39823,0.4088
20790000,3,16.5363,-2558.43,1.36684,0.4237
20800000,3,15.3095,-2558.63,1.43537,0.4131
20810000,2,16.2406,-2586.41,0.595619,0.3647
20820000,2,12.5001,-2566.05,1.20927,0.391
20830000,1,10.0876,-2576.99,0.639449,0.367429
20840000,2,12.6269,-2573.42,0.601467,0.34595
20850000,1,8.22915,-2574.7,1.03757,0.37825
20860000,1,8.37363,-2577.82,1.01206,0.36936
